#OTU_ID,Kingdom,Phyla,Class,Order,Family,Genus,Species,Strain
8836e7175dad36aa23c94614e819d068,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,8836e7175dad36aa23c94614e819d068
8daa4698eaa5d78803e9cffd96e27064,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,8daa4698eaa5d78803e9cffd96e27064
9c3b9e009798dcacd8fd6d2d0e6cc259,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,9c3b9e009798dcacd8fd6d2d0e6cc259
a43d90dc621bb4a2a09b7903c28fa96b,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,a43d90dc621bb4a2a09b7903c28fa96b
a7844c00dda98069d7c41ab4574ebd7e,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,a7844c00dda98069d7c41ab4574ebd7e
cd10f8280de70190f7f5f16396ce5ccd,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,cd10f8280de70190f7f5f16396ce5ccd
dd68e564052c815424f5b64e0899e0e7,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,dd68e564052c815424f5b64e0899e0e7
f3d2a3fe6d0eaf52f5142c6fec88a927,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,f3d2a3fe6d0eaf52f5142c6fec88a927
f4a0622a33d44d13fb2436703f26361c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,f4a0622a33d44d13fb2436703f26361c
f76e266f62b9abdfbe9c05209173fb3a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,f76e266f62b9abdfbe9c05209173fb3a
ff1400da50b82799cdefa80a6117bd7f,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,ff1400da50b82799cdefa80a6117bd7f
21329b54c8b26c9690e3512feaddda98,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Nevskia,,21329b54c8b26c9690e3512feaddda98
7d5761730cda1242f99c7e394224819d,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured,,7d5761730cda1242f99c7e394224819d
f48e8a43ac3b4f90bbfdd0e0dd5935b2,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,uncultured,,f48e8a43ac3b4f90bbfdd0e0dd5935b2
57c1242d3bcb6d8e71991ff87c67cdb1,Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdaceae,Granulosicoccus,,57c1242d3bcb6d8e71991ff87c67cdb1
4f66d402af0a5b214b02faf46dfcb3a3,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,Thiomicrorhabdus,,4f66d402af0a5b214b02faf46dfcb3a3
8e0e21870030e8deca2b505914297abf,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,Thiomicrorhabdus,,8e0e21870030e8deca2b505914297abf
bff1ec1f97ad480c90cab87567c53b39,Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,,,bff1ec1f97ad480c90cab87567c53b39
204bb02d5c1690c3f8b3bfd82d30dd2b,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,uncultured Thiothrix sp.,204bb02d5c1690c3f8b3bfd82d30dd2b
42961715893c0fc552c1a5f5a0b7025c,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,,,42961715893c0fc552c1a5f5a0b7025c
2f3a740b7991c20bd5b1fcb057ad19b7,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,,,,2f3a740b7991c20bd5b1fcb057ad19b7
d5718099cd4a1c9d0f057880553ab919,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,,,,d5718099cd4a1c9d0f057880553ab919
09aaf4d190bb830a4f9951ad1abc31ba,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,09aaf4d190bb830a4f9951ad1abc31ba
1da37c3d2f7782394b1aa8dade319a36,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,1da37c3d2f7782394b1aa8dade319a36
275cb9df164aefa3cb1a55b136aa0fb8,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,275cb9df164aefa3cb1a55b136aa0fb8
3c6580cd425ea5622df61197c9f76d1c,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,3c6580cd425ea5622df61197c9f76d1c
46b3406ef4b0f624f7f0fd5407cf9a95,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,46b3406ef4b0f624f7f0fd5407cf9a95
e8ed85c95168a540908facd71c63f195,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,e8ed85c95168a540908facd71c63f195
ea5ecff08e18ae537ba082ccdc906944,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,ea5ecff08e18ae537ba082ccdc906944
fa912ea58b0e83a80cd86ed93b50a0cb,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,fa912ea58b0e83a80cd86ed93b50a0cb
fcd541c3307bb0f662e565faa32815de,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,,fcd541c3307bb0f662e565faa32815de
f19894e31ecbecbac904ac0cc730a707,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,uncultured gamma proteobacterium,f19894e31ecbecbac904ac0cc730a707
154bf7a6ffd1c4dcbeafabda02f4a393,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,,154bf7a6ffd1c4dcbeafabda02f4a393
ed2498c290f6936e20a9c2cc2dc04c90,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,uncultured,uncultured gamma proteobacterium,ed2498c290f6936e20a9c2cc2dc04c90
702aea21505413eac400b9e35d6bf081,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,uncultured,,702aea21505413eac400b9e35d6bf081
83888f9d440c07ca81cd1ece9f87eb92,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,,83888f9d440c07ca81cd1ece9f87eb92
1b45b4007f9ed5447f6f6cc63e962a73,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,1b45b4007f9ed5447f6f6cc63e962a73
6731461d9e377bd84546018a25501e40,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,6731461d9e377bd84546018a25501e40
96c756a8bbb8ea9aaba180b9a5fd6444,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,96c756a8bbb8ea9aaba180b9a5fd6444
ae3d2b7d3553096869ed07c912c79f02,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,ae3d2b7d3553096869ed07c912c79f02
0897dd23659c4c2b5e520c0a0f81c4b1,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,0897dd23659c4c2b5e520c0a0f81c4b1
1779d1ede325a8dcb086950b4606a7bf,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,1779d1ede325a8dcb086950b4606a7bf
243a0aa2a758138d787cc88a69a4c4a9,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,243a0aa2a758138d787cc88a69a4c4a9
27848735f7ebbeb215cf3e8769ba1e42,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,27848735f7ebbeb215cf3e8769ba1e42
2e9d78a493062801f38623e4545476f3,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,2e9d78a493062801f38623e4545476f3
3be02c4622d7e7f154871955efa203d7,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,3be02c4622d7e7f154871955efa203d7
49c77e3029b73b2fd359c4ed8343358b,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,49c77e3029b73b2fd359c4ed8343358b
5dfa1ee77e2d7d970deddb1718e3ecde,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,5dfa1ee77e2d7d970deddb1718e3ecde
7f2aef221748e588d3d151aefdf81ac4,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,7f2aef221748e588d3d151aefdf81ac4
7f877794bc924296d83fe623182f4a6a,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,7f877794bc924296d83fe623182f4a6a
8c712248b0663a542cb89c9956f061e2,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,8c712248b0663a542cb89c9956f061e2
a2fa427d604fecc4973b3de3d98768d1,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,a2fa427d604fecc4973b3de3d98768d1
a393e2ae6e82391a9c723f93df1bc64b,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,a393e2ae6e82391a9c723f93df1bc64b
c66c54f3a03d49e024c848d28b914a47,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,c66c54f3a03d49e024c848d28b914a47
d008e1f3555687a84d0195c3f319876a,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,d008e1f3555687a84d0195c3f319876a
d507c0e2bfc403d30c939c5c7700970d,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,d507c0e2bfc403d30c939c5c7700970d
ebe822cc65c57ff4b8ed6c2cc5373a77,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,ebe822cc65c57ff4b8ed6c2cc5373a77
ef5290aac65441e113c06878d5dc9040,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,ef5290aac65441e113c06878d5dc9040
aafb59547e22cc68b4c9f24c0489a410,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured Gemmatimonas sp.,aafb59547e22cc68b4c9f24c0489a410
000e98cea4483093ea37a59eaa8f1697,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,uncultured bacterium,uncultured bacterium,000e98cea4483093ea37a59eaa8f1697
0e37930ac2afbf6dbd5095e600c449ea,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,uncultured bacterium,uncultured bacterium,0e37930ac2afbf6dbd5095e600c449ea
394ce8726407ab7f39f2a6781024ed7c,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,uncultured bacterium,uncultured bacterium,394ce8726407ab7f39f2a6781024ed7c
4264523de2a1feeab96559664ec7d41e,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,uncultured bacterium,uncultured bacterium,4264523de2a1feeab96559664ec7d41e
5bafc3de2c0153b34da17afc4597c916,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,uncultured bacterium,uncultured bacterium,5bafc3de2c0153b34da17afc4597c916
73642d6f90c5bd7517dac373eb5ad7b4,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,uncultured bacterium,uncultured bacterium,73642d6f90c5bd7517dac373eb5ad7b4
88106272b3e9fa4069affd672cfd2e0f,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,uncultured bacterium,uncultured bacterium,88106272b3e9fa4069affd672cfd2e0f
917a997fa7befab431b33a91316361ad,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,uncultured bacterium,uncultured bacterium,917a997fa7befab431b33a91316361ad
c3a35467939a6241cc8f995be19bccb6,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,uncultured bacterium,uncultured bacterium,c3a35467939a6241cc8f995be19bccb6
c6e54b751802ca28ce27289d4e75c4b4,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,uncultured bacterium,uncultured bacterium,c6e54b751802ca28ce27289d4e75c4b4
e5dd935722790849a25bce4e43a0a4c6,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,uncultured bacterium,uncultured bacterium,uncultured bacterium,e5dd935722790849a25bce4e43a0a4c6
60bc92cbe54e2daf8f88d438db14c090,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,,,,60bc92cbe54e2daf8f88d438db14c090
3931b2652e3b5f63a66c95fffcd65330,Bacteria,Acidobacteria,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter,uncultured bacterium,3931b2652e3b5f63a66c95fffcd65330
b2f7cbe9945459a1287a10a9e8b9308f,Bacteria,Acidobacteria,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter,uncultured bacterium,b2f7cbe9945459a1287a10a9e8b9308f
9b06dda98da74c5284497401167d8a44,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Geothrix,,9b06dda98da74c5284497401167d8a44
cc379c855bb9fa3051d7ca82babda610,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Geothrix,,cc379c855bb9fa3051d7ca82babda610
59b3a73ec5d6a6fa178df4dfc8e82566,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,,,59b3a73ec5d6a6fa178df4dfc8e82566
00cd65f332fedfb2ec0c3d24130378e9,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,,,00cd65f332fedfb2ec0c3d24130378e9
b06f4e673ef0fd1cd4712f89f7662709,Bacteria,Bacteroidetes,Ignavibacteria,Ignavibacteriales,PHOS-HE36,,,b06f4e673ef0fd1cd4712f89f7662709
3d99f7d90cec8ef2cb73b457de4d2f44,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,metagenome,metagenome,metagenome,3d99f7d90cec8ef2cb73b457de4d2f44
45c6b557e36caffb634ee972b4db9c16,Bacteria,Bacteroidetes,Ignavibacteria,OPB56,,,,45c6b557e36caffb634ee972b4db9c16
21c39a54de7b9884fc12588f235fa56a,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,uncultured organism,uncultured organism,uncultured organism,21c39a54de7b9884fc12588f235fa56a
d75d395337708ccc9be671fa22ea59b1,Bacteria,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae,Lentisphaera,,d75d395337708ccc9be671fa22ea59b1
f3a447280a40cecea9a18e3776658597,Bacteria,Lentisphaerae,Lentisphaeria,Victivallales,PRD18C08,uncultured bacterium,uncultured bacterium,f3a447280a40cecea9a18e3776658597
63d552485c679e415683a4980c3624ca,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Leptospira,metagenome,63d552485c679e415683a4980c3624ca
dcbae81c01ce5cc05ea04e0c10b2ba6a,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Leptospira,uncultured bacterium,dcbae81c01ce5cc05ea04e0c10b2ba6a
0fe02740175fa610c6bc8c103ef2a18f,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Leptospira,,0fe02740175fa610c6bc8c103ef2a18f
207a81ea279d01ff9189fc608771aefb,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,Ambiguous_taxa,207a81ea279d01ff9189fc608771aefb
6d3705a7b1e1eecfbbe82ee1df3dac23,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,Ambiguous_taxa,6d3705a7b1e1eecfbbe82ee1df3dac23
0065687486117d45f98842d6947da446,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,,0065687486117d45f98842d6947da446
64646df6309f52df55582690364eda2b,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,,64646df6309f52df55582690364eda2b
ae1e0a0a768e053047e7861c1af25cf5,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,,ae1e0a0a768e053047e7861c1af25cf5
f90fe36007b2dc7e7deb56643a7ea846,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,,f90fe36007b2dc7e7deb56643a7ea846
f1c018136e7b74b52b9cd86ae422f350,Bacteria,Cyanobacteria,Melainabacteria,Caenarcaniphilales,microbial mat metagenome,microbial mat metagenome,microbial mat metagenome,f1c018136e7b74b52b9cd86ae422f350
7b85f389be9c32d4d8634b2995f4cc59,Bacteria,WPS-2,metagenome,metagenome,metagenome,metagenome,metagenome,7b85f389be9c32d4d8634b2995f4cc59
fa1f0eadbf0b9282ab00e01fc98808e5,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,uncultured marine bacterium,fa1f0eadbf0b9282ab00e01fc98808e5
2b7d74f3e83b73d633a98290c0d3bec4,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,uncultured Mollicutes bacterium,2b7d74f3e83b73d633a98290c0d3bec4
299843f26ff46e77bcc8e71a449c5ae2,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmatales Incertae Sedis,Candidatus Hepatoplasma,uncultured bacterium,299843f26ff46e77bcc8e71a449c5ae2
453d2115d99eae1fba1b13e989df88bd,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmatales Incertae Sedis,Candidatus Hepatoplasma,uncultured bacterium,453d2115d99eae1fba1b13e989df88bd
6884e92c71e2873cb2c8eb7629f0fd64,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,,,6884e92c71e2873cb2c8eb7629f0fd64
074a27b75f09a532deca72e653117e0d,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Pelosinus,uncultured bacterium,074a27b75f09a532deca72e653117e0d
c0048b8be213f705d6928ff48a452c82,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Zymophilus,,c0048b8be213f705d6928ff48a452c82
45f47a35a29cfed462981918ad193e6b,Bacteria,Planctomycetes,OM190,marine metagenome,marine metagenome,marine metagenome,marine metagenome,45f47a35a29cfed462981918ad193e6b
8b6e7d859352e0853e177b539c2e4945,Bacteria,Planctomycetes,OM190,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,8b6e7d859352e0853e177b539c2e4945
ecabb4679f7a1a21e1299a5a3a83416e,Bacteria,Planctomycetes,OM190,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,ecabb4679f7a1a21e1299a5a3a83416e
cd3a92237ce560a155dbb4120279e7df,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Bathycoccus prasinos,Bathycoccus prasinos,Bathycoccus prasinos,cd3a92237ce560a155dbb4120279e7df
016e857a2a5d45a854052cfa2e69797c,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chlorophyta symbiont of Lubomirskia sp.,Chlorophyta symbiont of Lubomirskia sp.,Chlorophyta symbiont of Lubomirskia sp.,016e857a2a5d45a854052cfa2e69797c
6ab999e08e2e8fb1937d5127ee2cbb5a,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chlorophyta symbiont of Lubomirskia sp.,Chlorophyta symbiont of Lubomirskia sp.,Chlorophyta symbiont of Lubomirskia sp.,6ab999e08e2e8fb1937d5127ee2cbb5a
85459c6b6461c52e1d5b3fe1dee7288a,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chlorophyta symbiont of Lubomirskia sp.,Chlorophyta symbiont of Lubomirskia sp.,Chlorophyta symbiont of Lubomirskia sp.,85459c6b6461c52e1d5b3fe1dee7288a
08bd31361a326df55b4412cd746bd618,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Cylindrotheca closterium,Cylindrotheca closterium,Cylindrotheca closterium,08bd31361a326df55b4412cd746bd618
198c6df6aa689285adfacf23cfdc0721,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,198c6df6aa689285adfacf23cfdc0721
220c8038c72f7f3292ee94513b889d75,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,220c8038c72f7f3292ee94513b889d75
2ae540bf6125dbff3cc6cc03c31b309c,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,2ae540bf6125dbff3cc6cc03c31b309c
65c98900bc413cf97c49720c990e926f,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,65c98900bc413cf97c49720c990e926f
79cf1bb4997f939ea0c233fcd01283c5,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,79cf1bb4997f939ea0c233fcd01283c5
bbe90ae254dd8bf8a7202b161ee22e63,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,bbe90ae254dd8bf8a7202b161ee22e63
c15bac16bab5346739d171bab28b4452,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,c15bac16bab5346739d171bab28b4452
cb0459603864ebfb58726d8056d07650,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,cb0459603864ebfb58726d8056d07650
dc62523ad762da8d3ff109e660ca5bad,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,dc62523ad762da8d3ff109e660ca5bad
eb595dbf35cf21130a38810eaa4f3fbf,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Hemiselmis virescens,Hemiselmis virescens,Hemiselmis virescens,eb595dbf35cf21130a38810eaa4f3fbf
600c5dda38215799450551da689cb3a3,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Isochrysis sp. SAG 927-2,Isochrysis sp. SAG 927-2,Isochrysis sp. SAG 927-2,600c5dda38215799450551da689cb3a3
e7730e4181340fb9a7ca7bf58e9d0b89,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Mantoniella squamata,Mantoniella squamata,Mantoniella squamata,e7730e4181340fb9a7ca7bf58e9d0b89
bb1473a0bd53a89d028b67ac9185b967,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Monoraphidium neglectum,Monoraphidium neglectum,Monoraphidium neglectum,bb1473a0bd53a89d028b67ac9185b967
081565524ad0bb696dc1a41c032abc7a,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Ochromonas sp. CCMP1393,Ochromonas sp. CCMP1393,Ochromonas sp. CCMP1393,081565524ad0bb696dc1a41c032abc7a
bbaefae5d40e1e46bd81c11cd0b3c938,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Ostreococcus tauri,Ostreococcus tauri,Ostreococcus tauri,bbaefae5d40e1e46bd81c11cd0b3c938
1937f931e104372b0bae0f0ac9ee75e7,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Pavlova lutheri,Pavlova lutheri,Pavlova lutheri,1937f931e104372b0bae0f0ac9ee75e7
2583660a675ffbec8fa7f368a6815ae5,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Phalacroma mitra,Phalacroma mitra,Phalacroma mitra,2583660a675ffbec8fa7f368a6815ae5
5018744411527bbed298be409fc5ca1d,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Planoglabratella opercularis,Planoglabratella opercularis,Planoglabratella opercularis,5018744411527bbed298be409fc5ca1d
6113aac90ab6e1981c0024a93afa7fed,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Planoglabratella opercularis,Planoglabratella opercularis,Planoglabratella opercularis,6113aac90ab6e1981c0024a93afa7fed
71c4b335f45fbf8b0eb15f5508473c27,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Planoglabratella opercularis,Planoglabratella opercularis,Planoglabratella opercularis,71c4b335f45fbf8b0eb15f5508473c27
d962519de6b38bc44f414bcda4a94113,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Pyramimonas tetrarhynchus,Pyramimonas tetrarhynchus,Pyramimonas tetrarhynchus,d962519de6b38bc44f414bcda4a94113
add7541b89209508ea9f24ec2275c0cf,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Trachelomonas rugulosa,Trachelomonas rugulosa,Trachelomonas rugulosa,add7541b89209508ea9f24ec2275c0cf
610344cbb819480584c37cb138b61285,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured Cryptomonadaceae,uncultured Cryptomonadaceae,uncultured Cryptomonadaceae,610344cbb819480584c37cb138b61285
709d86a50d7d5ab3bdbb940407fe85d3,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured Cryptomonadaceae,uncultured Cryptomonadaceae,uncultured Cryptomonadaceae,709d86a50d7d5ab3bdbb940407fe85d3
aec682617fd8e0a3e3dcdd65481591d5,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured Cryptomonadaceae,uncultured Cryptomonadaceae,uncultured Cryptomonadaceae,aec682617fd8e0a3e3dcdd65481591d5
b7347abb0e5dead0d590e3455ff5b0a4,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured Cryptomonadaceae,uncultured Cryptomonadaceae,uncultured Cryptomonadaceae,b7347abb0e5dead0d590e3455ff5b0a4
0749d53e6a747e55a2b3d7b80279c0a8,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,0749d53e6a747e55a2b3d7b80279c0a8
07e235fdfa2894af8d38b8847b969a2c,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,07e235fdfa2894af8d38b8847b969a2c
0b235a2e481a32668eb50855c2c55af9,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,0b235a2e481a32668eb50855c2c55af9
0e54551dfd29af9179153039452bf4ba,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,0e54551dfd29af9179153039452bf4ba
1088cc4e246ed30fe37bdba68284a0d7,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,1088cc4e246ed30fe37bdba68284a0d7
113cf8b8ee7618be1a84c0c1a01985e8,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,113cf8b8ee7618be1a84c0c1a01985e8
1265d0564b76ba5b4f9d79fb720bbf02,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,1265d0564b76ba5b4f9d79fb720bbf02
